"year","sampid","length","sl.larv.adj"
2006,200640079,39,1.432185666
2006,200640080,45,1.495840984
2006,200640081,44,1.484615251
2006,200640086,33,1.376702322
2006,200640086,35,1.394356483
2006,200640088,32,1.368173862
2006,200640092,40,1.442196909
2006,200640106,43,1.473643666
2006,200640106,49,1.543405207
2006,200640109,47,1.51907858
2006,200640109,48,1.53110263
2006,200640109,50,1.555992764
2006,200640109,53,1.595532092
2006,200640109,120,3.762124141
2006,200640110,50,1.555992764
2006,200640111,40,1.442196909
2006,200640111,45,1.495840984
2006,200640111,133,4.719911955
2006,200640112,42,1.462920475
2006,200640112,46,1.507326753
2006,200640112,47,1.51907858
2006,200640112,48,1.53110263
2006,200640115,44,1.484615251
2006,200640116,47,1.51907858
2006,200640120,41,1.452440055
2006,200640120,42,1.462920475
2006,200640120,43,1.473643666
2006,200640120,43,1.473643666
2006,200640120,44,1.484615251
2006,200640120,46,1.507326753
2006,200640120,56,1.637883254
2006,200640121,32,1.368173862
2006,200640121,44,1.484615251
2006,200640121,52,1.582049374
2006,200640123,88,2.327370609
2006,200640124,41,1.452440055
2006,200640124,47,1.51907858
2006,200640128,40,1.442196909
2006,200640130,39,1.432185666
2006,200640130,45,1.495840984
2006,200640130,47,1.51907858
2006,200640137,31,1.359838485
2006,200640137,32,1.368173862
2006,200640137,34,1.385428337
2006,200640139,35,1.394356483
2006,200640139,36,1.403491442
2006,200640139,44,1.484615251
2006,200640139,53,1.595532092
2006,200640139,71,1.89933471
2006,200640139,74,1.963290742
2006,200640140,33,1.376702322
2006,200640140,35,1.394356483
2006,200640140,37,1.412838006
2006,200640140,57,1.652659321
2006,200640141,34,1.385428337
2006,200640141,35,1.394356483
2006,200640141,36,1.403491442
2006,200640141,37,1.412838006
2006,200640141,39,1.432185666
2006,200640141,58,1.667777663
2006,200640141,70,1.878973966
2006,200640142,28,1.335947628
2006,200640142,36,1.403491442
2006,200640142,38,1.422401076
2006,200640142,39,1.432185666
2006,200640142,41,1.452440055
2006,200640142,44,1.484615251
2006,200640143,35,1.394356483
2006,200640143,36,1.403491442
2006,200640143,37,1.412838006
2006,200640143,39,1.432185666
2006,200640144,37,1.412838006
2006,200640144,77,2.031794996
2006,200640145,38,1.422401076
2006,200640145,60,1.699073075
2006,200640146,35,1.394356483
2006,200640146,37,1.412838006
2006,200640146,39,1.432185666
2006,200640146,66,1.802037431
2006,200640147,40,1.442196909
2006,200640148,32,1.368173862
2006,200640148,33,1.376702322
2006,200640148,38,1.422401076
2006,200640148,42,1.462920475
2006,200640148,44,1.484615251
2006,200640149,36,1.403491442
2006,200640149,37,1.412838006
2006,200640149,39,1.432185666
2006,200640149,39,1.432185666
2006,200640149,40,1.442196909
2006,200640149,42,1.462920475
2006,200640153,35,1.394356483
2006,200640153,39,1.432185666
2006,200640153,40,1.442196909
2006,200640153,41,1.452440055
2006,200640153,42,1.462920475
2006,200640153,43,1.473643666
2006,200640153,43,1.473643666
2006,200640153,44,1.484615251
2006,200640153,45,1.495840984
2006,200640153,48,1.53110263
2006,200640154,37,1.412838006
2006,200640154,38,1.422401076
2006,200640154,40,1.442196909
2006,200640154,41,1.452440055
2006,200640154,42,1.462920475
2006,200640154,43,1.473643666
2006,200640154,43,1.473643666
2006,200640154,43,1.473643666
2006,200640154,44,1.484615251
2006,200640154,45,1.495840984
2006,200640154,45,1.495840984
2006,200640154,46,1.507326753
2006,200640154,46,1.507326753
2006,200640154,46,1.507326753
2006,200640155,31,1.359838485
2006,200640155,36,1.403491442
2006,200640155,37,1.412838006
2006,200640155,37,1.412838006
2006,200640155,38,1.422401076
2006,200640155,41,1.452440055
2006,200640155,42,1.462920475
2006,200640155,43,1.473643666
2006,200640155,45,1.495840984
2006,200640155,95,2.558151215
2006,200640158,34,1.385428337
2006,200640162,32,1.368173862
2006,200640162,34,1.385428337
2006,200640162,35,1.394356483
2006,200640162,36,1.403491442
2006,200640162,36,1.403491442
2006,200640162,36,1.403491442
2006,200640162,38,1.422401076
2006,200640162,38,1.422401076
2006,200640162,41,1.452440055
2006,200640163,35,1.394356483
2006,200640163,36,1.403491442
2006,200640163,81,2.130771338
2006,200640167,34,1.385428337
2006,200640167,38,1.422401076
2006,200640168,35,1.394356483
2006,200640168,35,1.394356483
2006,200640168,35,1.394356483
2006,200640168,36,1.403491442
2006,200640168,38,1.422401076
2006,200640168,39,1.432185666
2006,200640168,42,1.462920475
2006,200640168,42,1.462920475
2006,200640168,46,1.507326753
2006,200640169,32,1.368173862
2006,200640170,33,1.376702322
2006,200640170,36,1.403491442
2006,200640170,37,1.412838006
2006,200640170,38,1.422401076
2006,200640170,38,1.422401076
2006,200640170,38,1.422401076
2006,200640170,39,1.432185666
2006,200640170,40,1.442196909
2006,200640170,41,1.452440055
2006,200640170,41,1.452440055
2006,200640170,51,1.568871901
2006,200640170,57,1.652659321
2006,200640170,76,2.008435379
2006,200640172,31,1.359838485
2006,200640172,32,1.368173862
2006,200640172,36,1.403491442
2006,200640172,37,1.412838006
2006,200640172,74,1.963290742
2006,200640175,28,1.335947628
2006,200640175,32,1.368173862
2006,200640175,41,1.452440055
2006,200640176,43,1.473643666
2006,200640179,39,1.432185666
2006,200640184,38,1.422401076
2006,200640184,44,1.484615251
2006,200640184,72,1.920167095
2006,200640185,40,1.442196909
2006,200640185,44,1.484615251
2006,200640185,46,1.507326753
2006,200640186,33,1.376702322
2006,200640186,44,1.484615251
2006,200640186,46,1.507326753
2006,200640191,12,1.232887448
2006,200640191,31,1.359838485
2006,200640191,37,1.412838006
2006,200640191,37,1.412838006
2006,200640191,39,1.432185666
2006,200640191,45,1.495840984
2006,200640191,59,1.683246211
2006,200640191,79,2.080150086
2006,200640192,10,1.222461773
2006,200640192,30,1.351691819
2006,200640192,31,1.359838485
2006,200640192,35,1.394356483
2006,200640192,36,1.403491442
2006,200640192,37,1.412838006
2006,200640192,37,1.412838006
2006,200640192,37,1.412838006
2006,200640192,38,1.422401076
2006,200640192,39,1.432185666
2006,200640192,40,1.442196909
2006,200640192,54,1.609327128
2006,200640192,56,1.637883254
2006,200640192,71,1.89933471
2006,200640193,76,2.008435379
2006,200640193,98,2.668958869
2006,200640196,40,1.442196909
2006,200640196,71,1.89933471
2006,200640197,29,1.343729592
2006,200640197,32,1.368173862
2006,200640197,33,1.376702322
2006,200640197,36,1.403491442
2006,200640197,36,1.403491442
2006,200640197,36,1.403491442
2006,200640197,38,1.422401076
2006,200640197,39,1.432185666
2006,200640197,40,1.442196909
2006,200640197,41,1.452440055
2006,200640197,97,2.631173998
2006,200640199,35,1.394356483
2006,200640199,36,1.403491442
2006,200640199,36,1.403491442
2006,200640199,38,1.422401076
2006,200640199,40,1.442196909
2006,200640199,41,1.452440055
2006,200640199,44,1.484615251
2006,200640199,63,1.748787535
2006,200640199,79,2.080150086
2006,200640199,97,2.631173998
2006,200640200,33,1.376702322
2006,200640200,34,1.385428337
2006,200640200,35,1.394356483
2006,200640200,35,1.394356483
2006,200640200,35,1.394356483
2006,200640200,36,1.403491442
2006,200640200,37,1.412838006
2006,200640200,38,1.422401076
2006,200640200,38,1.422401076
2006,200640201,32,1.368173862
2006,200640201,34,1.385428337
2006,200640201,34,1.385428337
2006,200640201,35,1.394356483
2006,200640201,36,1.403491442
2006,200640201,37,1.412838006
2006,200640201,37,1.412838006
2006,200640201,37,1.412838006
2006,200640201,38,1.422401076
2006,200640201,38,1.422401076
2006,200640201,41,1.452440055
2006,200640201,42,1.462920475
2006,200640201,42,1.462920475
2006,200640201,42,1.462920475
2006,200640202,38,1.422401076
2006,200640203,31,1.359838485
2006,200640203,33,1.376702322
2006,200640203,34,1.385428337
2006,200640203,34,1.385428337
2006,200640203,36,1.403491442
2006,200640203,53,1.595532092
2006,200640203,70,1.878973966
2006,200640204,31,1.359838485
2006,200640204,33,1.376702322
2006,200640205,33,1.376702322
2006,200640205,34,1.385428337
2006,200640205,34,1.385428337
2006,200640205,34,1.385428337
2006,200640205,34,1.385428337
2006,200640205,36,1.403491442
2006,200640205,37,1.412838006
2006,200640205,38,1.422401076
2006,200640205,39,1.432185666
2006,200640205,41,1.452440055
2006,200640205,43,1.473643666
2006,200640205,43,1.473643666
2006,200640205,44,1.484615251
2006,200640205,44,1.484615251
2006,200640205,47,1.51907858
2006,200640206,33,1.376702322
2006,200640206,33,1.376702322
2006,200640206,36,1.403491442
2006,200640206,37,1.412838006
2006,200640206,37,1.412838006
2006,200640206,37,1.412838006
2006,200640206,38,1.422401076
2006,200640206,38,1.422401076
2006,200640206,39,1.432185666
2006,200640206,39,1.432185666
2006,200640206,39,1.432185666
2006,200640206,41,1.452440055
2006,200640206,44,1.484615251
2006,200640206,52,1.582049374
2006,200640207,33,1.376702322
2006,200640207,34,1.385428337
2006,200640207,35,1.394356483
2006,200640207,37,1.412838006
2006,200640207,38,1.422401076
2006,200640207,41,1.452440055
2006,200640207,41,1.452440055
2006,200640207,42,1.462920475
2006,200640207,42,1.462920475
2006,200640207,42,1.462920475
2006,200640207,42,1.462920475
2006,200640207,43,1.473643666
2006,200640207,44,1.484615251
2006,200640207,44,1.484615251
2006,200640207,44,1.484615251
2006,200640207,44,1.484615251
2006,200640207,45,1.495840984
2006,200640207,46,1.507326753
2006,200640207,49,1.543405207
2006,200640208,40,1.442196909
2006,200640210,33,1.376702322
2006,200640210,33,1.376702322
2006,200640210,35,1.394356483
2006,200640210,36,1.403491442
2006,200640210,36,1.403491442
2006,200640210,37,1.412838006
2006,200640210,38,1.422401076
2006,200640210,39,1.432185666
2006,200640210,40,1.442196909
2006,200640210,40,1.442196909
2006,200640210,41,1.452440055
2006,200640210,41,1.452440055
2006,200640210,42,1.462920475
2006,200640210,42,1.462920475
2006,200640210,43,1.473643666
2006,200640210,43,1.473643666
2006,200640210,43,1.473643666
2006,200640210,43,1.473643666
2006,200640210,44,1.484615251
2006,200640210,44,1.484615251
2006,200640210,47,1.51907858
2006,200640210,63,1.748787535
2006,200640210,82,2.156964772
2006,200640211,37,1.412838006
2006,200640211,38,1.422401076
2006,200640211,44,1.484615251
2006,200640211,45,1.495840984
2006,200640211,45,1.495840984
2006,200640212,34,1.385428337
2006,200640212,36,1.403491442
2006,200640212,36,1.403491442
2006,200640212,37,1.412838006
2006,200640212,37,1.412838006
2006,200640212,37,1.412838006
2006,200640212,38,1.422401076
2006,200640212,38,1.422401076
2006,200640212,38,1.422401076
2006,200640212,39,1.432185666
2006,200640212,40,1.442196909
2006,200640212,42,1.462920475
2006,200640212,42,1.462920475
2006,200640212,42,1.462920475
2006,200640212,43,1.473643666
2006,200640212,44,1.484615251
2006,200640212,44,1.484615251
2006,200640213,35,1.394356483
2006,200640213,36,1.403491442
2006,200640213,37,1.412838006
2006,200640213,37,1.412838006
2006,200640213,39,1.432185666
2006,200640213,39,1.432185666
2006,200640213,40,1.442196909
2006,200640213,41,1.452440055
2006,200640213,42,1.462920475
2006,200640213,43,1.473643666
2006,200640213,46,1.507326753
2006,200640213,61,1.715266556
2006,200640213,64,1.766132613
2006,200640213,99,2.707618996
2006,200640217,31,1.359838485
2006,200640217,52,1.582049374
2006,200640220,12,1.232887448
2006,200640222,41,1.452440055
2006,200640227,39,1.432185666
2006,200640229,33,1.376702322
2006,200640230,32,1.368173862
2006,200640230,32,1.368173862
2006,200640230,33,1.376702322
2006,200640230,34,1.385428337
2006,200640230,34,1.385428337
2006,200640230,34,1.385428337
2006,200640230,35,1.394356483
2006,200640230,35,1.394356483
2006,200640230,35,1.394356483
2006,200640230,35,1.394356483
2006,200640230,36,1.403491442
2006,200640230,36,1.403491442
2006,200640230,36,1.403491442
2006,200640230,37,1.412838006
2006,200640230,37,1.412838006
2006,200640230,38,1.422401076
2006,200640230,38,1.422401076
2006,200640230,39,1.432185666
2006,200640230,39,1.432185666
2006,200640230,39,1.432185666
2006,200640230,44,1.484615251
2006,200640231,32,1.368173862
2006,200640231,33,1.376702322
2006,200640231,34,1.385428337
2006,200640231,34,1.385428337
2006,200640231,36,1.403491442
2006,200640231,37,1.412838006
2006,200640233,37,1.412838006
2006,200650028,30,1.351691819
2006,200650029,32,1.368173862
2006,200650029,33,1.376702322
2006,200650029,36,1.403491442
2006,200650030,30,1.351691819
2006,200650030,31,1.359838485
2006,200650030,32,1.368173862
2006,200650030,33,1.376702322
2006,200650030,35,1.394356483
2006,200650030,37,1.412838006
2006,200650030,39,1.432185666
2006,200650032,35,1.394356483
2006,200650033,45,1.495840984
2006,200650039,35,1.394356483
2006,200650040,63,1.748787535
2006,200650041,37,1.412838006
2006,200650043,39,1.432185666
2006,200650044,42,1.462920475
2006,200650048,33,1.376702322
2006,200650048,34,1.385428337
2006,200650048,40,1.442196909
2006,200650050,32,1.368173862
2006,200650050,34,1.385428337
2006,200650050,38,1.422401076
2006,200650050,38,1.422401076
2006,200650050,38,1.422401076
2006,200650050,45,1.495840984
2006,200650074,134,4.806080807
2006,200650078,35,1.394356483
2006,200650078,37,1.412838006
2006,200650078,38,1.422401076
2006,200650078,40,1.442196909
2006,200650078,40,1.442196909
2006,200650078,104,2.914774766
2006,200650124,31,1.359838485
2006,200650124,32,1.368173862
2006,200650124,33,1.376702322
2006,200650124,35,1.394356483
2006,200650124,51,1.568871901
2006,200650124,62,1.731835147
2006,200650124,100,2.747174654
2006,200650126,30,1.351691819
2006,200650130,31,1.359838485
2006,200650130,33,1.376702322
2006,200650130,37,1.412838006
2006,200650131,32,1.368173862
2006,200650131,71,1.89933471
2006,200650133,58,1.667777663
2006,200650133,78,2.05569572
2006,200650134,78,2.05569572
2006,200650134,80,2.105170918
2006,200650142,29,1.343729592
2006,200650142,30,1.351691819
2006,200650142,30,1.351691819
2006,200650142,31,1.359838485
2006,200650142,33,1.376702322
2006,200650142,33,1.376702322
2006,200650142,36,1.403491442
2006,200650142,53,1.595532092
2006,200650142,63,1.748787535
2006,200650142,73,1.941482047
2006,200650142,76,2.008435379
2006,200650143,37,1.412838006
2006,200650144,53,1.595532092
2006,200650145,31,1.359838485
2006,200650145,56,1.637883254
2006,200650145,67,1.820616001
2006,200650145,101,2.787646589
2006,200650147,31,1.359838485
2006,200650147,33,1.376702322
2006,200650147,94,2.522875007
2006,200650152,27,1.328341846
2006,200650152,31,1.359838485
2006,200650152,31,1.359838485
2006,200650152,32,1.368173862
2006,200650152,34,1.385428337
2006,200650152,34,1.385428337
2006,200650152,35,1.394356483
2006,200650152,36,1.403491442
2006,200650152,37,1.412838006
2006,200650152,37,1.412838006
2006,200650152,38,1.422401076
2006,200650152,38,1.422401076
2006,200650152,41,1.452440055
2006,200650152,44,1.484615251
2006,200650154,27,1.328341846
2006,200650154,28,1.335947628
2006,200650154,28,1.335947628
2006,200650154,29,1.343729592
2006,200650154,30,1.351691819
2006,200650154,30,1.351691819
2006,200650154,30,1.351691819
2006,200650154,30,1.351691819
2006,200650154,31,1.359838485
2006,200650154,32,1.368173862
2006,200650154,32,1.368173862
2006,200650154,32,1.368173862
2006,200650154,33,1.376702322
2006,200650154,34,1.385428337
2006,200650155,33,1.376702322
2006,200650158,31,1.359838485
2006,200650163,32,1.368173862
2006,200650163,32,1.368173862
2006,200650163,59,1.683246211
2006,200650164,29,1.343729592
2006,200650164,33,1.376702322
2006,200650164,33,1.376702322
2006,200650164,52,1.582049374
2006,200650164,53,1.595532092
2006,200650165,32,1.368173862
2006,200650165,37,1.412838006
2006,200650165,37,1.412838006
2006,200650165,38,1.422401076
2006,200650165,40,1.442196909
2006,200650165,41,1.452440055
2006,200650165,43,1.473643666
2006,200650165,45,1.495840984
2006,200650165,48,1.53110263
2006,200650165,51,1.568871901
2006,200650165,56,1.637883254
2006,200650165,66,1.802037431
2006,200650165,79,2.080150086
2006,200650168,34,1.385428337
2006,200650168,81,2.130771338
2006,200650169,33,1.376702322
2006,200650169,67,1.820616001
2006,200650172,75,1.985604619
2006,200650172,91,2.42176634
2006,200650172,110,3.196796142
2006,200650173,84,2.211185946
2006,200650175,31,1.359838485
2006,200650179,33,1.376702322
2006,200650179,36,1.403491442
2006,200650179,37,1.412838006
2006,200650179,44,1.484615251
2006,200650179,49,1.543405207
2006,200650179,95,2.558151215
2006,200650181,107,3.050943641
2006,200650194,34,1.385428337
2006,200650213,96,2.59424457
2006,200650219,36,1.403491442
2006,200650248,44,1.484615251
2006,200650248,50,1.555992764
2006,200650266,33,1.376702322
2006,200670037,24,1.306542154
2006,200670038,36,1.403491442
2006,200670041,102,2.829056024
2006,200670045,37,1.412838006
2006,200670051,135,4.894245692
2006,200670057,133,4.719911955
2006,200670088,27,1.328341846
2006,200670129,31,1.359838485
2006,200670129,33,1.376702322
2006,200670130,31,1.359838485
2006,200670130,36,1.403491442
2006,200670132,44,1.484615251
2006,200670135,36,1.403491442
2006,200670135,39,1.432185666
2006,200670135,58,1.667777663
2006,200670136,32,1.368173862
2006,200670136,34,1.385428337
2006,200670136,35,1.394356483
2006,200670136,39,1.432185666
2006,200670136,66,1.802037431
